# Author: CJBurke Date: 01/14/2016
# Format: %9d %11.7f %10.7f %5.2f %5.2f %02d %1d %1d %1d %6.3f
# Header Lines: 38
#################################
# Description:
# This file contains the KEES project targets observed or scheduled
#   to be observed by K2.  These are stars selected to be likely dwarf stars
#   that lie within the current ecliptic band (+/-0.26 deg of the ecliptic)
#   such that they can observe Earth transiting the Sun.  There is also
#   an expanded set of targets with a wider ecliptic band (+/- 1.0 deg)
#   that sometime within the last 100,000 years were likely able to 
#   observe the Earth transit the Sun, but currently cannot.  The targets
#   are sorted in priority order in the following order
#    1) Confirmed planets in current ecliptic band
#    2) Confirmed planets in extended ecliptic band
#    3) Candidate planets in current ecliptic band
#    4) Candidate planets in extended ecliptic band
#    5) Observed targets in current ecliptic band
#    6) Observed targets in extended ecliptic band
#   Within each numbered priority the targets are sorted by a priority
#   metric that measures the expected SNR of a transit.  This gives priority
#   to brighter stars that are late type dwarfs.  This priority metric is also
#   expected to crudely correlate with distance to target.
##########################################
# Column Description
# 1- EPIC catalog number
# 2- Right Ascencsion (2000.0) [deg] 
# 3- Declination (2000.0) [deg]
# 4- Kepler magnitude [mag]
# 5- (V-J) color
# 6- K2 observing campaign [0-8]
# 7- Current ecliptic band [1/0] - flag indicating whether ecliptic
#        latitude, abs(b)<0.26 deg
# 8- Planet candidate
# 9- Confirmed Planet
# 10- Priority lower numbers have a higher expected transit SNR
#     The highest priority targets are generally the brightest
#     and later spectral type targets
220465308 100.4761200 25.8792900 15.66  1.94 08 1 0 0  1.232
220495935 101.0911700 25.4590300 13.64  1.10 08 1 0 0  1.232
220355015 103.8012400 19.7912300 14.57  1.17 08 1 0 0  1.232
206126187  94.2846640 24.6339300 13.48  1.17 03 1 0 0  1.232
220496949 100.3808000 24.9849600 14.17  1.31 08 1 0 0  1.232
212571213 103.7043300 24.6763200 11.75  0.98 06 1 0 0  1.232
204787360 101.9568700 16.8632200 15.47  2.15 02 1 0 0  1.232
206107309  92.3315500 20.6390400 14.38  1.35 03 1 0 0  1.233
206268393 100.5867500 21.5196800 15.07  2.09 03 1 0 0  1.233
211838132  98.3366000 16.7340200 13.98  1.11 05 1 0 0  1.233
220524330  97.3084900 15.4571900 14.96  1.40 08 1 0 0  1.233
201768046  98.0704700 17.4627100 14.92  1.30 01 1 0 0  1.236
206130966  94.3165260 24.6495550 14.49  1.50 03 1 0 0  1.237
204899654  90.9768800 22.5508400 15.26  1.95 02 1 0 0  1.237
206119476  94.3826900 24.5578350 14.83  1.37 03 1 0 0  1.238
204931741  90.3294200 23.3888100 14.80  1.71 02 1 0 0  1.239
212696913  99.8811600 17.1683100 13.63  1.22 06 1 0 0  1.239
212555867  92.8422600 27.0890200 15.86  1.96 06 1 0 0  1.239
201730065  98.6098400 17.6604400 15.75  2.06 01 1 0 0  1.240
201516629  95.3654400 17.2945800 14.95  1.18 01 1 0 0  1.241
212668108  93.6989700 17.5677800 15.58  1.84 06 1 0 0  1.242
206186701  96.6740700 26.8131100 13.56  1.28 03 1 0 0  1.242
211983025  95.8096600 20.6435400 14.86  1.73 05 1 0 0  1.243
204865545  98.8185800 21.9541700 15.31  2.66 02 1 0 0  1.243
206239805  98.7151800 22.5413500 14.96  1.66 03 1 0 0  1.244
212561328  98.4571300 24.3070700 14.48  1.61 06 1 0 0  1.244
206133973  94.6120100 24.7259600 14.40  1.59 03 1 0 0  1.244
212665681  93.1871500 20.4089000 14.53  1.26 06 1 0 0  1.245
206091234 102.7388900 17.0552400 13.52  1.02 03 1 0 0  1.245
220396294 104.8443700 25.2357200 13.44  1.10 08 1 0 0  1.245
220457794 104.3457200 19.8295800 14.29  1.59 08 1 0 0  1.245
201623654 103.4433600 15.9017500 15.91  3.35 01 1 0 0  1.245
211977954  99.8693200 20.0171200 15.27  1.89 05 1 0 0  1.246
216357880  92.4542500 20.1107300 12.69  1.70 07 1 0 0  1.246
206098661  96.5470000 24.6467100 14.68  2.27 03 1 0 0  1.247
201594980 100.5873400 15.2579300 15.61  2.60 01 1 0 0  1.247
211951168  93.6586800 23.9987100 13.59  1.24 05 1 0 0  1.247
212659335  98.9584100 23.5886200 14.12  1.19 06 1 0 0  1.247
212692372 100.9368200 28.0799200 14.97  1.29 06 1 0 0  1.247
206260582 100.0927500 22.0965700 14.46  1.16 03 1 0 0  1.248
212689874  93.5887800 17.2229900 12.33  1.25 06 1 0 0  1.249
216372993 100.6355900 15.8446100 12.01  1.37 07 1 0 0  1.249
220426736  96.6708400 19.4127400 13.81  1.33 08 1 0 0  1.251
212547644  94.3466800 25.6650600 14.74  1.63 06 1 0 0  1.251
211840328  95.4557500 17.0599900 11.71  1.16 05 1 0 0  1.251
206241261  98.8174500 20.6341800 13.86  1.08 03 1 0 0  1.251
204865073  98.6297500 25.1496200 14.79  2.17 02 1 0 0  1.251
204837910  94.1791700 20.3183300 14.76  1.65 02 1 0 0  1.252
211976711  98.6431300 19.9081600 11.89  1.16 05 1 0 0  1.252
211992707  95.9407900 20.8846000 11.78  1.29 05 1 0 0  1.253
212703262  98.8526700 18.5549600 15.65  1.80 06 1 0 0  1.255
204590210  91.9774600 22.2325600 14.37  1.93 02 1 0 0  1.256
211810926  96.0926500 15.2846300 12.80  1.35 05 1 0 0  1.256
206274838 101.0132900 17.3856600 14.79  1.62 03 1 0 0  1.257
212545167  93.4024600 25.3279500 14.79  1.15 06 1 0 0  1.257
201773440  97.3262400 17.3933300 14.63  1.47 01 1 0 0  1.257
211947581  91.9102000 23.8572500 14.23  1.10 05 1 0 0  1.257
220445573  93.8229100 26.1999500 14.07  1.62 08 1 0 0  1.257
220451726  93.9357900 25.5046900 13.59  1.27 08 1 0 0  1.257
201754079  99.5808500 18.2755200 14.49  1.35 01 1 0 0  1.258
211788742  96.9773300 14.4532200 14.17  1.31 05 1 0 0  1.258
211887975  95.3100900 17.8229700 12.73  1.08 05 1 0 0  1.259
212610849  95.8136100 20.0000800 14.45  1.21 06 1 0 0  1.261
211816003  98.1956400 15.5584300 13.65  1.35 05 1 0 0  1.261
206125095  94.5835890 24.6180310 14.26  1.63 03 1 0 0  1.262
206271029 100.7418800 25.5946600 13.70  1.28 03 1 0 0  1.262
204852828 102.2441000 16.9927500 15.48  2.28 02 1 0 0  1.262
204584470 103.2750000 16.1500000 14.76  2.14 02 1 0 0  1.262
204638158  93.7412700 16.8195800 12.82  1.39 02 1 0 0  1.263
216305165  92.6698800 20.1651000 12.07  1.38 07 1 0 0  1.264
201555553  98.0475090 27.2197760 15.15  2.39 01 1 0 0  1.264
206088981  98.9320500 28.1741600 15.68  1.99 03 1 0 0  1.264
212564106  95.5926500 25.0273000 14.51  1.29 06 1 0 0  1.265
220437304  92.5265900 16.3672900 14.51  1.45 08 1 0 0  1.265
206132770  94.6856500 24.8284800 14.40  1.36 03 1 0 0  1.265
201704008 101.9502000 16.9625400 14.08  1.36 01 1 0 0  1.266
206130710  94.5389360 24.8790170 15.86  2.11 03 1 0 0  1.266
204669346  90.8487000 22.7267000 13.97  1.52 02 1 0 0  1.266
212542936  94.1064500 24.7443100 14.50  1.27 06 1 0 0  1.267
204874902  92.0962900 23.9201000 14.55  1.85 02 1 0 0  1.267
211966573  95.1815400 18.9669400 13.06  1.28 05 1 0 0  1.268
211958456  96.0793200 18.3445800 12.87  1.11 05 1 0 0  1.268
211961055  98.6847400 18.4780200 14.25  1.31 05 1 0 0  1.269
211928803  93.6719300 22.7328300 13.69  1.19 05 1 0 0  1.269
204796483 100.2676700 25.3691600 14.29  2.00 02 1 0 0  1.271
204867503  91.1835200 21.4240800 14.66  1.69 02 1 0 0  1.272
206098382 100.9563300 28.9198000 14.79  1.25 03 1 0 0  1.272
206283822 101.2832100 25.1913800 13.75  1.34 03 1 0 0  1.273
211933036  90.6943400 23.0348100 14.25  1.23 05 1 0 0  1.274
211969420  95.6942900 19.2155700 14.17  0.92 05 1 0 0  1.274
220522780  91.5511700 18.3915600 12.68  1.08 08 1 0 0  1.274
212715005 104.4386700 26.3760100 14.85  1.30 06 1 0 0  1.276
216372417  99.1928500 15.7835600 12.67  1.38 07 1 0 0  1.276
201606248 103.6114400 15.5758300 15.06  2.97 01 1 0 0  1.277
211950756  90.4556200 23.9895700 12.61  1.03 05 1 0 0  1.278
220399060 101.8517300 23.9296000 13.75  1.43 08 1 0 0  1.278
206098302 103.4476300 15.6726600 14.33  1.36 03 1 0 0  1.279
211991306  96.5699200 20.8458900 14.33  1.23 05 1 0 0  1.279
211898783  92.1959700 18.2880500 13.24  1.46 05 1 0 0  1.279
206103289 103.0625100 15.4647700 13.77  1.54 03 1 0 0  1.280
204910907  92.3242400 23.5627900 15.44  1.91 02 1 0 0  1.280
201733858  99.0772200 16.9914300 15.97  3.09 01 1 0 0  1.281
206136402  94.7492500 24.7563100 13.95  1.11 03 1 0 0  1.281
220463463 100.2669600 16.7303600 15.57  3.33 08 1 0 0  1.281
211962644  96.0151300 18.5874800 15.01  1.82 05 1 0 0  1.281
220500758  97.8987200 18.7206700 14.18  1.24 08 1 0 0  1.283
206092331 103.3613200 16.8330900 14.63  1.25 03 1 0 0  1.283
211824687  95.8076700 15.9886800 14.07  1.12 05 1 0 0  1.283
212570836 102.9516600 24.3997400 14.76  1.47 06 1 0 0  1.283
210831124  93.3284700 17.1200700 12.82  1.46 04 1 0 0  1.283
204832587  96.5875000 24.6555600 14.52  1.79 02 1 0 0  1.284
211791239  95.4354400 14.5186800 12.39  1.06 05 1 0 0  1.284
220423778 103.6293500 20.1599600 13.93  1.18 08 1 0 0  1.285
201795335  94.3708400 20.8074400 13.85  1.26 01 1 0 0  1.285
206091749 101.0289000 28.8685200 14.51  1.31 03 1 0 0  1.286
206104835  95.8068500 20.1919100 13.39  1.36 03 1 0 0  1.286
206133873  94.3461800 24.5437000 15.30  1.94 03 1 0 0  1.287
201607825 102.4618500 16.2783100 14.92  1.37 01 1 0 0  1.289
211812822  97.3396600 15.3354300 12.42  1.03 05 1 0 0  1.289
201785197 100.7813100 20.9391500 15.05  2.28 01 1 0 0  1.289
206129145  94.5310510 24.9085060 14.22  1.19 03 1 0 0  1.290
212692767  98.8869700 19.4339700 15.36  2.31 06 1 0 0  1.291
220450503  93.9157000 24.2010600 14.72  1.21 08 1 0 0  1.291
201573485 102.3233200 21.6741900 13.15  0.97 01 1 0 0  1.292
206103554 103.1905000 17.2721800 13.60  1.32 03 1 0 0  1.292
201793989  90.4432400 23.6622900 13.44  1.26 01 1 0 0  1.292
212616873  93.4951400 25.8182400 14.02  1.61 06 1 0 0  1.293
212610989  98.7152700 22.4529200 14.95  1.80 06 1 0 0  1.293
212583602  94.7929100 25.7725400 12.74  1.23 06 1 0 0  1.294
201776008 100.0478700 23.8398200 14.65  1.36 01 1 0 0  1.295
201580008 100.4333800 15.3994500 14.57  1.99 01 1 0 0  1.295
211951736  94.9836900 23.9567500 12.55  1.17 05 1 0 0  1.295
206085636  92.4775800 23.5640200 15.60  2.47 03 1 0 0  1.296
206133377  94.3035800 24.6860500 14.03  1.53 03 1 0 0  1.296
211928711  92.9379000 22.6880300 13.55  0.97 05 1 0 0  1.297
206243499  98.9131300 22.2413500 12.38  1.03 03 1 0 0  1.297
204887003  95.9589200 14.2588900 15.86  1.92 02 1 0 0  1.297
211910221  94.6239200 20.2610600 14.37  1.88 05 1 0 0  1.297
211941302  91.0898600 23.5562000 14.13  1.31 05 1 0 0  1.298
211933122  91.7670700 23.0238300 13.86  0.99 05 1 0 0  1.298
201600334  99.1849000 15.4960200 15.93  2.25 01 1 0 0  1.299
211946763  94.3994000 23.8104700 13.99  1.14 05 1 0 0  1.299
206140388  94.3525800 24.5719500 14.44  1.25 03 1 0 0  1.299
204945749  92.7519400 23.1214000 15.79  2.81 02 1 0 0  1.300
201540568 105.1922300 19.9990500 13.37  1.20 01 1 0 0  1.301
212570647 102.2400100 24.1247600 14.83  1.16 06 1 0 0  1.301
201607069 102.4187800 17.5204900 13.26  1.25 01 1 0 0  1.302
206087651 104.2902600 18.5555100 14.19  1.19 03 1 0 0  1.302
204790394 103.5062500 16.0800000 14.61  2.03 02 1 0 0  1.303
204780657  97.2833300 20.8119400 12.67  1.29 02 1 0 0  1.303
211896057  93.4945400 18.0145600 14.02  1.36 05 1 0 0  1.304
201709790  93.9477700 17.1933300 14.44  1.11 01 1 0 0  1.305
204827408  94.0533300 25.6654500 14.46  1.46 02 1 0 0  1.306
212571384 101.1050300 24.7922600 13.90  1.08 06 1 0 0  1.306
212619217  93.0191200 19.5688600 13.74  1.27 06 1 0 0  1.306
206107701  91.8581100 20.6020600 13.50  1.48 03 1 0 0  1.307
204756739  95.4313000 26.2689000 15.12  2.14 02 1 0 0  1.307
211890782  99.0444600 17.9434000 13.47  1.24 05 1 0 0  1.307
211903539  94.7026800 18.8250400 13.68  1.17 05 1 0 0  1.308
204928484  92.4424400 20.7060400 14.95  1.73 02 1 0 0  1.309
201715142  95.3301900 16.9768100 15.00  1.95 01 1 0 0  1.309
206247762  99.2484400 18.0447000 13.67  1.45 03 1 0 0  1.310
206273794 100.9007600 25.8206900 14.30  1.31 03 1 0 0  1.311
211939751  92.3914200 23.4239600 14.30  1.05 05 1 0 0  1.311
220459645  92.6099500 19.9660900 12.12  0.95 08 1 0 0  1.312
211908753  91.7060200 20.0031200 14.43  1.26 05 1 0 0  1.312
220548050  97.6486200 24.8612900 14.80  1.17 08 1 0 0  1.312
212558267  93.6740500 27.4872400 15.83  2.15 06 1 0 0  1.314
206093240 102.4405300 16.3994600 13.89  1.06 03 1 0 0  1.314
211956559  95.0681800 18.1922200 12.72  1.46 05 1 0 0  1.314
211965158  99.3374500 18.7757400 13.25  1.10 05 1 0 0  1.314
201635098 103.5515600 15.5694300 13.99  1.17 01 1 0 0  1.315
201744145  98.6100100 17.5603300 15.66  2.45 01 1 0 0  1.316
212543144  94.2682760 24.7139930 11.70  1.39 06 1 0 0  1.316
211955726  96.8110300 18.1753500 14.62  1.38 05 1 0 0  1.316
201752030  97.9732100 17.4569100 14.48  1.30 01 1 0 0  1.318
220381879  98.5005000 17.7381900 14.50  1.02 08 1 0 0  1.319
212625705  99.2335200 22.0367600 13.17  1.09 06 1 0 0  1.319
204657635 104.7075000 18.7883300 14.55  1.73 02 1 0 0  1.320
204795522  98.1073000 27.9955800 15.40  2.58 02 1 0 0  1.320
206139574  94.3291800 24.8137100 14.62  1.88 03 1 0 0  1.322
212559245  93.4922000 27.5776800 13.98  1.32 06 1 0 0  1.322
206126907  94.6255220 24.5071130 13.42  1.29 03 1 0 0  1.322
201547732 100.8480710 27.2522870 14.98  1.16 01 1 0 0  1.324
211796076  96.8823500 14.7187700 14.68  1.40 05 1 0 0  1.325
211824965  98.2749000 15.9813500 13.93  1.31 05 1 0 0  1.327
206169824  95.2805000 25.1223300 14.78  2.30 03 1 0 0  1.327
201617312 102.6486200 17.0315200 15.39  1.97 01 1 0 0  1.327
211830532  98.1032500 16.3340400 13.29  1.17 05 1 0 0  1.327
212703215  91.1114400 22.9344000 14.96  1.25 06 1 0 0  1.328
216332061  96.4968900 24.4143900 12.54  1.33 07 1 0 0  1.328
211926772  92.5532200 22.5735600 14.00  1.43 05 1 0 0  1.329
206138080  94.6525700 24.7591900 12.88  1.08 03 1 0 0  1.329
201605933 103.3020900 17.5832800 14.79  1.33 01 1 0 0  1.330
211908966  92.8684700 20.0727400 14.63  2.14 05 1 0 0  1.330
204553956 100.7461300 26.0000600 14.92  2.66 02 1 0 0  1.331
204760820  98.0541700 25.6062500 15.29  2.59 02 1 0 0  1.331
211906288  92.6271200 19.7660700 15.21  3.26 05 1 0 0  1.331
204903139  96.2304000 14.7592400 15.50  1.84 02 1 0 0  1.331
211905045  93.1682300 19.5242300 15.71  2.38 05 1 0 0  1.332
211832770  98.6178900 16.3990700 14.54  1.33 05 1 0 0  1.332
211978843  95.8327000 20.2035100 15.04  2.09 05 1 0 0  1.333
220348205  98.7074900 17.6147700 14.48  1.79 08 1 0 0  1.333
212697877  95.5193900 14.9596300 14.37  1.57 06 1 0 0  1.334
204638057  93.3726200 19.6881900 12.80  1.20 02 1 0 0  1.335
206116256  94.5306260 24.8735710 14.34  1.37 03 1 0 0  1.335
206230901  98.1679800 26.6042200 14.10  1.28 03 1 0 0  1.335
212553985  93.8857400 26.7493200 14.87  1.29 06 1 0 0  1.335
212687922  94.8765300 18.5088100 14.87  1.19 06 1 0 0  1.335
220451693  92.3834800 16.9731200 15.64  2.36 08 1 0 0  1.335
201568770  99.6264100 14.9203500 15.40  3.07 01 1 0 0  1.335
206125172  94.5659130 24.6997780 14.92  1.41 03 1 0 0  1.336
204900403  92.5910500 23.7941400 14.76  1.69 02 1 0 0  1.336
206142919  94.6647200 24.6818100 13.72  1.20 03 1 0 0  1.337
201539461 100.3676400 15.7619700 14.49  1.52 01 1 0 0  1.337
204896345  90.6307200 22.6375700 13.00  1.34 02 1 0 0  1.337
201727051  98.7767700 16.4561400 14.67  1.16 01 1 0 0  1.338
210773333 103.8775200 24.4562900 12.65  1.55 04 1 0 0  1.338
206141160  94.7383500 24.6465500 15.20  1.89 03 1 0 0  1.338
212701805  98.9829700 19.4076500 14.96  1.54 06 1 0 0  1.338
204924308  91.2832900 22.1066700 15.81  3.05 02 1 0 0  1.338
212685628  93.3613000 24.1050400 15.41  2.30 06 1 0 0  1.339
206128473  94.7026740 24.6317900 12.38  1.10 03 1 0 0  1.339
206137304  94.6776900 24.8011900 12.67  1.17 03 1 0 0  1.339
211991305  96.1374600 20.8659500 13.81  1.28 05 1 0 0  1.340
212708736 100.6188500 28.3987400 15.35  2.10 06 1 0 0  1.340
212715851 104.2378900 18.4620700 15.42  1.87 06 1 0 0  1.342
212713249 100.3989900 15.9712900 15.47  2.10 06 1 0 0  1.343
206241220  98.8100000 22.4335900 13.21  1.40 03 1 0 0  1.343
206209410  97.4314300 26.8498600 13.39  1.34 03 1 0 0  1.344
211964102  95.9402000 18.6570300 13.30  1.27 05 1 0 0  1.346
204908359  92.7653700 23.5402800 14.89  1.50 02 1 0 0  1.347
220421642  94.9741600 23.9498400 15.52  2.72 08 1 0 0  1.348
220553129 100.2767000 14.9886000 14.03  1.43 08 1 0 0  1.349
201799617  93.6607900 17.4421400 14.88  1.28 01 1 0 0  1.349
211893306 100.6611200 15.8340600 13.47  1.24 05 1 0 0  1.349
220534584  94.9656600 24.7720000 13.47  1.32 08 1 0 0  1.349
206124123  94.3662290 24.6665000 12.91  1.26 03 1 0 0  1.350
220462375  92.4946100 20.7541300 14.50  1.07 08 1 0 0  1.350
206271965 100.8039500 22.2205300 13.06  1.15 03 1 0 0  1.352
212683591  92.7059100 21.4499600 14.84  1.47 06 1 0 0  1.352
206096540  95.3141700 26.0032900 14.41  1.54 03 1 0 0  1.353
204662182  94.3729000 22.7481000 14.70  1.75 02 1 0 0  1.353
212588247  94.5190700 19.8486800 14.62  1.17 06 1 0 0  1.353
211969736  98.9651400 19.2285500 15.84  2.13 05 1 0 0  1.353
220432027  95.4521700 24.2395500 14.75  1.26 08 1 0 0  1.354
204666545  90.5692000 23.2997000 14.88  1.55 02 1 0 0  1.354
220399483  94.9583800 17.1843100 14.69  1.15 08 1 0 0  1.355
201779195  92.4756600 20.5394300 14.61  1.77 01 1 0 0  1.355
201628974 102.6687700 15.8276500 14.53  1.27 01 1 0 0  1.355
212539957  91.5251800 24.3694000 14.29  1.31 06 1 0 0  1.355
212552987  94.0776700 26.4648800 14.78  1.50 06 1 0 0  1.358
201756237  99.2365700 18.0199500 15.76  1.98 01 1 0 0  1.359
212668581  92.9200000 20.9606800 15.68  2.11 06 1 0 0  1.359
204652198 101.1198600 17.2068200 14.35  1.60 02 1 0 0  1.359
220361515  94.8572400 19.9117400 14.72  1.60 08 1 0 0  1.360
206095311 102.8506600 17.3669200 14.69  1.70 03 1 0 0  1.360
204807476  91.9629000 23.4568900 14.45  1.64 02 1 0 0  1.360
201773123  99.0030100 17.6452100 14.58  1.29 01 1 0 0  1.361
201589264  99.7446700 15.7915300 12.24  1.21 01 1 0 0  1.361
211795975  95.4452900 14.7017400 12.24  0.98 05 1 0 0  1.361
211930988  92.9003200 22.8709700 14.55  1.22 05 1 0 0  1.362
206241558  98.8360500 22.6679900 13.38  1.39 03 1 0 0  1.362
201769301  99.1234700 18.1172300 14.65  1.55 01 1 0 0  1.363
212666796  96.3766200 20.5248600 14.94  1.51 06 1 0 0  1.363
206252099  99.5879500 24.5565200 14.46  1.59 03 1 0 0  1.364
210859013  93.7200600 17.3353200 12.28  1.35 04 1 0 0  1.364
212616155  96.5538200 15.3159400 14.19  1.35 06 1 0 0  1.364
206100786  99.8817000 28.5015800 13.18  1.18 03 1 0 0  1.365
206099897 103.0611500 15.9039400 13.79  1.26 03 1 0 0  1.365
211931593  94.9790100 22.8416700 13.36  1.13 05 1 0 0  1.366
204772401  96.1424400 27.6473400 14.79  1.76 02 1 0 0  1.367
211931448  94.3399300 22.8127200 14.39  1.46 05 1 0 0  1.367
206244362  99.0117400 27.4379700 13.91  1.27 03 1 0 0  1.367
201757726  97.2061200 16.6315900 15.61  1.95 01 1 0 0  1.367
204843154  96.1212500 17.8288900 15.55  2.22 02 1 0 0  1.369
204867415  95.8791700 14.1993300 15.36  2.54 02 1 0 0  1.370
211843476  96.2471800 17.3525900 14.35  1.56 05 1 0 0  1.370
220514925  93.0837600 26.6477700 14.27  1.22 08 1 0 0  1.370
212537005  94.9496300 24.0941700 14.03  1.63 06 1 0 0  1.370
216515638 104.6351900 19.0799000 12.09  1.43 07 1 0 0  1.370
220364963 104.7943400 18.7136500 14.48  1.49 08 1 0 0  1.370
211937221  92.6502700 23.3049800 14.93  1.35 05 1 0 0  1.371
206160710  95.1284500 27.0236100 14.53  1.33 03 1 0 0  1.371
211958667  98.6586400 18.3281800 14.95  1.24 05 1 0 0  1.372
220431824  99.2104000 16.2974400 13.01  1.42 08 1 0 0  1.372
211840439  95.5387900 17.0518500 14.87  1.17 05 1 0 0  1.372
201764182  97.9332200 17.9823700 14.54  1.47 01 1 0 0  1.374
211800944  97.2803700 14.8324700 14.59  1.61 05 1 0 0  1.375
206269245 100.6011000 22.6466200 14.88  1.59 03 1 0 0  1.375
204861479  94.7208300 21.3166700 14.56  1.93 02 1 0 0  1.375
211844482  96.2426600 17.3831300 14.92  1.30 05 1 0 0  1.378
204663209  90.9513000 22.6069000 14.33  1.62 02 1 0 0  1.379
201688351 102.8711200 16.6418700 15.10  1.80 01 1 0 0  1.379
216421236 104.2471600 25.3393900 12.60  1.33 07 1 0 0  1.379
220526778  94.3442700 21.2843600 15.39  2.69 08 1 0 0  1.379
212707566  93.3653500 21.1249600 14.22  1.51 06 1 0 0  1.380
206237631  98.6785200 19.3417300 13.13  1.21 03 1 0 0  1.380
211896853  93.2874300 18.0984200 14.32  1.23 05 1 0 0  1.381
220433229  98.7475500 16.5625600 13.97  1.05 08 1 0 0  1.382
201690989 103.2521500 17.5728800 12.64  1.26 01 1 0 0  1.382
212574476 100.9066900 21.5212300 13.54  1.29 06 1 0 0  1.383
206258602 100.0250600 22.6759700 14.23  1.33 03 1 0 0  1.383
201686617 102.4350800 17.3660000 13.14  1.19 01 1 0 0  1.383
204890838  95.9142800 14.3334400 14.60  2.09 02 1 0 0  1.383
211890414  96.3657100 17.9556500 15.37  2.32 05 1 0 0  1.383
212559808  93.7574500 27.7445000 15.37  2.28 06 1 0 0  1.383
212615087  94.3758900 20.2178900 14.78  1.51 06 1 0 0  1.384
206173903  95.3404700 25.1605100 14.96  1.86 03 1 0 0  1.386
220380490  97.6007800 15.3020700 12.09  1.00 08 1 0 0  1.386
204837674  96.1937500 15.9683300 14.88  1.98 02 1 0 0  1.386
204848068  97.0978200 23.6248600 14.77  2.16 02 1 0 0  1.386
220390760  98.1577000 18.0823300 14.69  1.21 08 1 0 0  1.386
201539437 100.2165100 15.7217800 14.23  1.32 01 1 0 0  1.388
212665574  96.2772100 28.2167700 14.92  1.60 06 1 0 0  1.388
220444356 101.3317800 23.0817200 14.09  1.15 08 1 0 0  1.389
201595980 100.6463900 15.2548800 14.30  1.25 01 1 0 0  1.390
201590951  98.8972200 15.2017800 14.37  1.38 01 1 0 0  1.392
211964923  95.4388600 18.7558400 14.50  1.60 05 1 0 0  1.392
211973740  96.2032500 19.4707900 14.07  1.36 05 1 0 0  1.393
211920846  94.4941100 21.7324300 14.92  1.09 05 1 0 0  1.393
206124013  94.6551280 24.5588110 13.64  1.28 03 1 0 0  1.394
212689095  91.9539100 18.6336700 14.57  1.23 06 1 0 0  1.394
212723222  94.1471000 23.0319000 14.57  1.31 06 1 0 0  1.394
211796803  97.0108200 14.7473400 14.22  1.20 05 1 0 0  1.395
220479753  95.7298000 23.8658600 14.22  1.72 08 1 0 0  1.395
212663141  98.8628100 21.0560100 14.19  1.17 06 1 0 0  1.396
220381202  93.3278800 27.0147300 14.03  1.20 08 1 0 0  1.396
206275840 101.0725700 25.4316900 14.40  1.25 03 1 0 0  1.396
211960141  95.2700900 18.4934400 14.16  1.14 05 1 0 0  1.397
210844895  93.1203500 17.2203700 13.89  1.77 04 1 0 0  1.397
204826105  93.9083300 21.8354200 14.31  1.85 02 1 0 0  1.398
211916336  94.9733500 21.1826500 13.51  1.26 05 1 0 0  1.399
220410361 101.2023300 24.6817000 12.95  0.96 08 1 0 0  1.399
211782861  96.9666600 14.3631000 13.37  1.09 05 1 0 0  1.400
206136502  94.7320300 24.6586400 14.14  1.26 03 1 0 0  1.401
212697550  93.4376200 24.7793100 14.83  1.32 06 1 0 0  1.401
212605320 101.6222700 21.7480300 13.74  1.31 06 1 0 0  1.401
211923194  90.7311500 22.1003400 15.81  2.02 05 1 0 0  1.401
212704087  91.9749000 22.2466300 15.81  1.90 06 1 0 0  1.401
206146428 103.6281700 15.5070300 14.80  1.54 03 1 0 0  1.401
201790735  99.1079000 23.5302000 14.08  1.31 01 1 0 0  1.402
211902814  94.9773100 18.6912100 13.70  1.28 05 1 0 0  1.403
201807445  95.2692100 22.1694500 14.44  1.52 01 1 0 0  1.404
211934596  91.5562000 23.1181500 14.97  1.48 05 1 0 0  1.405
212569820  96.7546100 28.0606700 14.97  1.21 06 1 0 0  1.405
201581555  99.3390000 15.0643400 13.88  1.23 01 1 0 0  1.405
220467184  93.7823800 18.7143100 14.73  1.80 08 1 0 0  1.405
204856699 104.7238500 25.0307600 14.59  1.85 02 1 0 0  1.406
211901531  92.2647500 18.5630700 13.39  1.06 05 1 0 0  1.407
211993589  95.1955200 20.9655500 13.65  1.07 05 1 0 0  1.408
212700799  94.4243200 20.6860500 14.60  1.24 06 1 0 0  1.409
206103436 102.3415000 17.4665500 14.20  1.52 03 1 0 0  1.410
201715134  95.6787200 15.1588900 14.25  1.21 01 1 0 0  1.410
212695957  97.4837400 15.3873200 13.00  1.22 06 1 0 0  1.411
211903516  93.3068200 18.8381600 14.54  1.12 05 1 0 0  1.411
201698223 102.0924000 16.0869900 14.96  1.83 01 1 0 0  1.412
206236099  98.5480400 21.0302000 14.08  1.56 03 1 0 0  1.412
